State,Date,Year,Month,Unemployment_Rate,Information,Professional_and_Tech_Services,Leisure_and_Hospitality,Other_Services,Total_Tech_Employment_Thousands
Alabama,2016-01-01,2016,1,5.9,1584.3,351.2,1611.6,1233.1,1935.5
Alabama,2016-02-01,2016,2,5.9,1593.1,351.2,1623.6,1241.9,1944.3
Alabama,2016-03-01,2016,3,5.9,1601.8,352.8,1632.0,1249.0,1954.6
Alabama,2016-04-01,2016,4,5.8,1617.9,354.6,1646.8,1263.3,1972.5
Alabama,2016-05-01,2016,5,5.8,1619.0,353.6,1650.0,1265.4,1972.6
Alabama,2016-06-01,2016,6,5.8,1620.3,354.5,1649.4,1265.8,1974.8
Alabama,2016-07-01,2016,7,5.8,1618.9,355.0,1636.6,1263.9,1973.9
Alabama,2016-08-01,2016,8,5.8,1621.6,354.2,1643.8,1267.4,1975.8
Alabama,2016-09-01,2016,9,5.8,1623.5,356.4,1650.6,1267.1,1979.9
Alabama,2016-10-01,2016,10,5.8,1620.5,354.9,1650.9,1265.6,1975.4
Alabama,2016-11-01,2016,11,5.7,1627.1,354.5,1659.1,1272.6,1981.6
Alabama,2016-12-01,2016,12,5.6,1628.9,356.1,1660.0,1272.8,1985.0
Alabama,2017-01-01,2017,1,5.4,1602.9,354.3,1630.2,1248.6,1957.2
Alabama,2017-02-01,2017,2,5.2,1614.2,356.4,1642.6,1257.8,1970.6
Alabama,2017-03-01,2017,3,5.0,1624.3,357.8,1652.8,1266.5,1982.1
Alabama,2017-04-01,2017,4,4.8,1630.2,356.8,1659.9,1273.4,1987.0
Alabama,2017-05-01,2017,5,4.6,1635.3,357.6,1665.4,1277.7,1992.9
Alabama,2017-06-01,2017,6,4.5,1641.2,358.2,1669.8,1283.0,1999.4
Alabama,2017-07-01,2017,7,4.3,1635.9,358.0,1653.3,1277.9,1993.9
Alabama,2017-08-01,2017,8,4.2,1641.6,358.7,1661.0,1282.9,2000.3
Alabama,2017-09-01,2017,9,4.1,1639.5,359.9,1664.7,1279.6,1999.4
Alabama,2017-10-01,2017,10,4.0,1643.4,361.7,1669.0,1281.7,2005.1000000000001
Alabama,2017-11-01,2017,11,4.0,1651.4,361.2,1678.4,1290.2,2012.6000000000001
Alabama,2017-12-01,2017,12,4.0,1651.1,362.1,1676.7,1289.0,2013.1999999999998
Alabama,2018-01-01,2018,1,4.0,1622.0,358.2,1645.5,1263.8,1980.2
Alabama,2018-02-01,2018,2,4.0,1634.8,361.7,1658.4,1273.1,1996.5
Alabama,2018-03-01,2018,3,4.0,1644.2,363.1,1668.0,1281.1,2007.3000000000002
Alabama,2018-04-01,2018,4,4.0,1653.7,363.3,1678.7,1290.4,2017.0
Alabama,2018-05-01,2018,5,4.0,1656.1,363.9,1682.1,1292.2,2020.0
Alabama,2018-06-01,2018,6,4.0,1665.5,366.0,1689.6,1299.5,2031.5
Alabama,2018-07-01,2018,7,3.9,1663.2,366.8,1674.5,1296.4,2030.0
Alabama,2018-08-01,2018,8,3.9,1667.9,368.0,1681.4,1299.9,2035.9
Alabama,2018-09-01,2018,9,3.9,1664.4,368.8,1683.2,1295.6,2033.2
Alabama,2018-10-01,2018,10,3.8,1672.7,369.7,1692.7,1303.0,2042.4
Alabama,2018-11-01,2018,11,3.8,1685.6,370.5,1705.9,1315.1,2056.1
Alabama,2018-12-01,2018,12,3.8,1683.9,371.6,1703.8,1312.3,2055.5
Alabama,2019-01-01,2019,1,3.7,1656.9,367.4,1675.8,1289.5,2024.3000000000002
Alabama,2019-02-01,2019,2,3.6,1666.6,369.3,1687.1,1297.3,2035.8999999999999
Alabama,2019-03-01,2019,3,3.4,1672.6,371.7,1692.1,1300.9,2044.3
Alabama,2019-04-01,2019,4,3.3,1684.2,371.8,1704.7,1312.4,2056.0
Alabama,2019-05-01,2019,5,3.2,1687.9,372.4,1709.2,1315.5,2060.3
Alabama,2019-06-01,2019,6,3.0,1691.3,373.5,1711.7,1317.8,2064.8
Alabama,2019-07-01,2019,7,3.0,1689.4,373.2,1700.9,1316.2,2062.6
Alabama,2019-08-01,2019,8,3.0,1693.0,373.9,1707.1,1319.1,2066.9
Alabama,2019-09-01,2019,9,3.0,1685.5,373.4,1706.0,1312.1,2058.9
Alabama,2019-10-01,2019,10,3.0,1691.4,374.2,1712.4,1317.2,2065.6
Alabama,2019-11-01,2019,11,3.0,1705.7,374.6,1727.6,1331.1,2080.3
Alabama,2019-12-01,2019,12,3.1,1703.7,375.7,1724.7,1328.0,2079.4
Alabama,2020-01-01,2020,1,3.2,1673.4,371.9,1694.1,1301.5,2045.3000000000002
Alabama,2020-02-01,2020,2,3.3,1682.3,373.8,1703.4,1308.5,2056.1
Alabama,2020-03-01,2020,3,3.4,1677.8,374.5,1699.2,1303.3,2052.3
Alabama,2020-04-01,2020,4,13.8,1458.1,332.0,1512.7,1126.1,1790.1
Alabama,2020-05-01,2020,5,10.4,1521.3,343.6,1552.0,1177.7,1864.9
Alabama,2020-06-01,2020,6,8.6,1576.1,357.0,1590.5,1219.1,1933.1
Alabama,2020-07-01,2020,7,7.5,1589.6,358.3,1600.9,1231.3,1947.8999999999999
Alabama,2020-08-01,2020,8,6.3,1603.8,359.0,1622.9,1244.8,1962.8
Alabama,2020-09-01,2020,9,5.9,1606.4,361.0,1631.1,1245.4,1967.4
Alabama,2020-10-01,2020,10,5.2,1634.9,364.7,1656.6,1270.2,1999.6000000000001
Alabama,2020-11-01,2020,11,4.8,1646.0,364.9,1668.0,1281.1,2010.9
Alabama,2020-12-01,2020,12,4.5,1652.1,366.6,1673.7,1285.5,2018.6999999999998
Alabama,2021-01-01,2021,1,4.2,1619.5,363.2,1639.9,1256.3,1982.7
Alabama,2021-02-01,2021,2,3.9,1631.1,364.7,1652.7,1266.4,1995.8
Alabama,2021-03-01,2021,3,3.8,1637.3,366.3,1658.8,1271.0,2003.6
Alabama,2021-04-01,2021,4,3.7,1642.6,364.3,1667.3,1278.3,2006.8999999999999
Alabama,2021-05-01,2021,5,3.6,1649.9,364.3,1675.2,1285.6,2014.2
Alabama,2021-06-01,2021,6,3.5,1659.9,366.0,1683.2,1293.9,2025.9
Alabama,2021-07-01,2021,7,3.4,1668.7,367.7,1683.0,1301.0,2036.4
Alabama,2021-08-01,2021,8,3.2,1665.8,366.5,1684.0,1299.3,2032.3
Alabama,2021-09-01,2021,9,3.0,1666.6,367.9,1687.9,1298.7,2034.5
Alabama,2021-10-01,2021,10,2.9,1687.5,371.4,1706.5,1316.1,2058.9
Alabama,2021-11-01,2021,11,2.8,1701.7,372.4,1720.9,1329.3,2074.1
Alabama,2021-12-01,2021,12,2.7,1706.8,374.7,1723.4,1332.1,2081.5
Alabama,2022-01-01,2022,1,2.6,1675.3,370.9,1690.9,1304.4,2046.1999999999998
Alabama,2022-02-01,2022,2,2.6,1696.5,376.3,1708.6,1320.2,2072.8
Alabama,2022-03-01,2022,3,2.6,1696.5,379.0,1707.1,1317.5,2075.5
Alabama,2022-04-01,2022,4,2.6,1709.8,380.4,1721.3,1329.4,2090.2
Alabama,2022-05-01,2022,5,2.6,1713.2,381.3,1724.4,1331.9,2094.5
Alabama,2022-06-01,2022,6,2.6,1717.7,382.6,1727.6,1335.1,2100.3
Alabama,2022-07-01,2022,7,2.6,1728.5,385.1,1728.1,1343.4,2113.6
Alabama,2022-08-01,2022,8,2.6,1727.4,385.1,1729.9,1342.3,2112.5
Alabama,2022-09-01,2022,9,2.5,1733.3,386.6,1740.4,1346.7,2119.9
Alabama,2022-10-01,2022,10,2.5,1736.7,387.5,1745.3,1349.2,2124.2
Alabama,2022-11-01,2022,11,2.4,1746.2,387.8,1755.7,1358.4,2134.0
Alabama,2022-12-01,2022,12,2.3,1749.2,389.4,1758.3,1359.8,2138.6
Alabama,2023-01-01,2023,1,2.3,1728.9,386.5,1737.2,1342.4,2115.4
Alabama,2023-02-01,2023,2,2.3,1741.3,388.5,1750.6,1352.8,2129.8
Alabama,2023-03-01,2023,3,2.3,1742.8,389.2,1753.9,1353.6,2132.0
Alabama,2023-04-01,2023,4,2.3,1752.2,390.1,1763.3,1362.1,2142.3
Alabama,2023-05-01,2023,5,2.3,1756.4,390.5,1768.2,1365.9,2146.9
Alabama,2023-06-01,2023,6,2.4,1767.2,394.1,1776.5,1373.1,2161.3
Alabama,2023-07-01,2023,7,2.4,1761.4,393.6,1764.0,1367.8,2155.0
Alabama,2023-08-01,2023,8,2.5,1762.7,394.1,1769.2,1368.6,2156.8
Alabama,2023-09-01,2023,9,2.6,1765.1,395.2,1777.2,1369.9,2160.2999999999997
Alabama,2023-10-01,2023,10,2.7,1768.7,395.4,1785.9,1373.3,2164.1
Alabama,2023-11-01,2023,11,2.8,1774.9,395.6,1793.5,1379.3,2170.5
Alabama,2023-12-01,2023,12,2.8,1776.4,397.1,1794.2,1379.3,2173.5
Alabama,2024-01-01,2024,1,2.9,1745.9,394.0,1762.4,1351.9,2139.9
Alabama,2024-02-01,2024,2,2.9,1762.2,398.3,1778.2,1363.9,2160.5
Alabama,2024-03-01,2024,3,2.9,1764.4,399.2,1782.0,1365.2,2163.6
Alabama,2024-04-01,2024,4,2.9,1771.9,399.7,1789.6,1372.2,2171.6
Alabama,2024-05-01,2024,5,2.9,1777.1,400.8,1794.9,1376.3,2177.9
Alabama,2024-06-01,2024,6,2.9,1781.4,404.7,1795.6,1376.7,2186.1
Alabama,2024-07-01,2024,7,3.0,1775.2,403.3,1780.6,1371.9,2178.5
Alabama,2024-08-01,2024,8,3.0,1777.8,403.5,1786.8,1374.3,2181.3
Alabama,2024-09-01,2024,9,3.1,1772.1,404.5,1785.1,1367.6,2176.6
Alabama,2024-10-01,2024,10,3.1,1779.1,403.2,1796.3,1375.9,2182.2999999999997
Alabama,2024-11-01,2024,11,3.1,1780.7,402.7,1804.9,1378.0,2183.4
Alabama,2024-12-01,2024,12,3.1,1778.1,402.6,1803.1,1375.5,2180.7
Alabama,2025-01-01,2025,1,3.1,1749.7,399.7,1773.9,1350.0,2149.4
Alabama,2025-02-01,2025,2,3.0,1762.1,402.3,1786.1,1359.8,2164.4
Alabama,2025-03-01,2025,3,3.0,1759.1,402.2,1784.7,1356.9,2161.2999999999997
Alabama,2025-04-01,2025,4,2.9,1771.1,402.7,1795.4,1368.4,2173.7999999999997
Alabama,2025-05-01,2025,5,2.9,1775.7,402.9,1800.9,1372.8,2178.6
Alabama,2025-06-01,2025,6,2.9,1776.3,404.4,1798.7,1371.9,2180.7
Alabama,2025-07-01,2025,7,2.8,1772.8,403.4,1785.7,1369.4,2176.2
Alabama,2025-08-01,2025,8,2.8,1773.1,402.9,1791.2,1370.2,2176.0
Alabama,2025-09-01,2025,9,2.8,1768.2,402.5,1792.0,1365.7,2170.7
Alabama,2025-10-01,2025,10,,1774.0,404.1,1797.6,1369.9,2178.1
Alabama,2025-11-01,2025,11,2.7,1777.5,404.5,1802.9,1373.0,2182.0
Alabama,2025-12-01,2025,12,2.7,1776.8,403.5,1803.1,1373.3,2180.3
Alaska,2016-01-01,2016,1,6.4,236.6,41.0,,,277.6
Alaska,2016-02-01,2016,2,6.5,239.9,43.2,,,283.1
Alaska,2016-03-01,2016,3,6.5,241.3,43.7,,,285.0
Alaska,2016-04-01,2016,4,6.6,246.1,43.2,,,289.3
Alaska,2016-05-01,2016,5,6.6,256.5,43.0,,,299.5
Alaska,2016-06-01,2016,6,6.7,269.3,49.7,,,319.0
Alaska,2016-07-01,2016,7,6.7,281.4,59.0,,,340.4
Alaska,2016-08-01,2016,8,6.7,276.3,54.1,,,330.40000000000003
Alaska,2016-09-01,2016,9,6.7,260.2,45.5,,,305.7
Alaska,2016-10-01,2016,10,6.7,245.2,41.3,,,286.5
Alaska,2016-11-01,2016,11,6.7,235.2,36.4,,,271.59999999999997
Alaska,2016-12-01,2016,12,6.7,233.9,34.4,,,268.3
Alaska,2017-01-01,2017,1,6.7,229.6,34.9,,,264.5
Alaska,2017-02-01,2017,2,6.6,235.0,38.6,,,273.6
Alaska,2017-03-01,2017,3,6.6,235.9,39.0,,,274.9
Alaska,2017-04-01,2017,4,6.6,239.2,38.5,,,277.7
Alaska,2017-05-01,2017,5,6.6,251.6,39.1,,,290.7
Alaska,2017-06-01,2017,6,6.6,267.9,47.4,,,315.29999999999995
Alaska,2017-07-01,2017,7,6.6,277.9,55.5,,,333.4
Alaska,2017-08-01,2017,8,6.6,274.4,52.5,,,326.9
Alaska,2017-09-01,2017,9,6.6,259.0,44.8,,,303.8
Alaska,2017-10-01,2017,10,6.6,243.5,39.9,,,283.4
Alaska,2017-11-01,2017,11,6.6,233.2,34.6,,,267.8
Alaska,2017-12-01,2017,12,6.6,230.7,32.6,,,263.3
Alaska,2018-01-01,2018,1,6.5,228.1,33.8,,,261.9
Alaska,2018-02-01,2018,2,6.4,233.3,37.4,,,270.7
Alaska,2018-03-01,2018,3,6.3,234.8,37.8,,,272.6
Alaska,2018-04-01,2018,4,6.1,237.4,38.1,,,275.5
Alaska,2018-05-01,2018,5,6.0,250.1,38.9,,,289.0
Alaska,2018-06-01,2018,6,6.0,266.3,46.9,,,313.2
Alaska,2018-07-01,2018,7,5.9,275.9,54.9,,,330.79999999999995
Alaska,2018-08-01,2018,8,5.9,272.4,51.0,,,323.4
Alaska,2018-09-01,2018,9,5.9,257.6,44.4,,,302.0
Alaska,2018-10-01,2018,10,6.0,244.9,40.5,,,285.4
Alaska,2018-11-01,2018,11,6.0,234.7,35.6,,,270.3
Alaska,2018-12-01,2018,12,6.1,232.7,34.2,,,266.9
Alaska,2019-01-01,2019,1,6.0,229.7,35.1,,,264.8
Alaska,2019-02-01,2019,2,5.9,235.2,38.9,,,274.09999999999997
Alaska,2019-03-01,2019,3,5.8,236.6,39.0,,,275.6
Alaska,2019-04-01,2019,4,5.7,240.7,40.0,,,280.7
Alaska,2019-05-01,2019,5,5.6,253.2,40.6,,,293.8
Alaska,2019-06-01,2019,6,5.6,268.5,48.5,,,317.0
Alaska,2019-07-01,2019,7,5.6,280.1,57.2,,,337.3
Alaska,2019-08-01,2019,8,5.6,276.3,53.3,,,329.6
Alaska,2019-09-01,2019,9,5.5,263.0,47.9,,,310.9
Alaska,2019-10-01,2019,10,5.4,247.0,41.8,,,288.8
Alaska,2019-11-01,2019,11,5.3,236.7,36.7,,,273.4
Alaska,2019-12-01,2019,12,5.2,234.5,35.2,,,269.7
Alaska,2020-01-01,2020,1,5.3,232.2,36.3,,,268.5
Alaska,2020-02-01,2020,2,5.4,237.3,40.0,,,277.3
Alaska,2020-03-01,2020,3,5.4,236.6,39.6,,,276.2
Alaska,2020-04-01,2020,4,11.6,202.0,35.1,,,237.1
Alaska,2020-05-01,2020,5,11.7,213.6,36.6,,,250.2
Alaska,2020-06-01,2020,6,11.2,227.8,42.5,,,270.3
Alaska,2020-07-01,2020,7,11.1,236.0,48.1,,,284.1
Alaska,2020-08-01,2020,8,8.6,233.0,44.8,,,277.8
Alaska,2020-09-01,2020,9,7.8,228.3,40.7,,,269.0
Alaska,2020-10-01,2020,10,7.2,224.3,37.1,,,261.40000000000003
Alaska,2020-11-01,2020,11,7.0,219.0,32.9,,,251.9
Alaska,2020-12-01,2020,12,7.1,216.4,31.5,,,247.9
Alaska,2021-01-01,2021,1,6.9,215.1,32.2,,,247.3
Alaska,2021-02-01,2021,2,6.9,219.1,33.7,,,252.8
Alaska,2021-03-01,2021,3,7.0,221.4,34.6,,,256.0
Alaska,2021-04-01,2021,4,7.0,225.4,35.9,,,261.3
Alaska,2021-05-01,2021,5,6.8,232.4,37.3,,,269.7
Alaska,2021-06-01,2021,6,6.8,245.6,43.8,,,289.4
Alaska,2021-07-01,2021,7,6.5,258.1,51.9,,,310.0
Alaska,2021-08-01,2021,8,6.3,253.7,48.0,,,301.7
Alaska,2021-09-01,2021,9,6.0,243.3,42.7,,,286.0
Alaska,2021-10-01,2021,10,5.8,232.1,37.6,,,269.7
Alaska,2021-11-01,2021,11,5.5,225.9,33.2,,,259.1
Alaska,2021-12-01,2021,12,5.4,224.7,32.0,,,256.7
Alaska,2022-01-01,2022,1,5.3,222.2,33.3,,,255.5
Alaska,2022-02-01,2022,2,5.0,227.3,35.5,,,262.8
Alaska,2022-03-01,2022,3,4.7,229.3,35.9,,,265.2
Alaska,2022-04-01,2022,4,4.5,234.0,36.8,,,270.8
Alaska,2022-05-01,2022,5,4.4,244.8,38.2,,,283.0
Alaska,2022-06-01,2022,6,4.2,259.2,45.0,,,304.2
Alaska,2022-07-01,2022,7,4.1,270.1,52.5,,,322.6
Alaska,2022-08-01,2022,8,3.9,265.0,48.1,,,313.1
Alaska,2022-09-01,2022,9,4.0,250.7,41.1,,,291.8
Alaska,2022-10-01,2022,10,4.1,237.4,37.7,,,275.1
Alaska,2022-11-01,2022,11,4.1,230.9,34.1,,,265.0
Alaska,2022-12-01,2022,12,4.1,229.8,32.6,,,262.40000000000003
Alaska,2023-01-01,2023,1,4.1,229.4,35.2,,,264.6
Alaska,2023-02-01,2023,2,4.1,234.4,37.5,,,271.9
Alaska,2023-03-01,2023,3,4.1,235.7,38.1,,,273.8
Alaska,2023-04-01,2023,4,4.1,239.8,38.0,,,277.8
Alaska,2023-05-01,2023,5,4.1,249.9,38.8,,,288.7
Alaska,2023-06-01,2023,6,4.2,270.9,48.7,,,319.59999999999997
Alaska,2023-07-01,2023,7,4.2,278.3,55.0,,,333.3
Alaska,2023-08-01,2023,8,4.3,274.2,51.1,,,325.3
Alaska,2023-09-01,2023,9,4.4,261.8,45.9,,,307.7
Alaska,2023-10-01,2023,10,4.4,245.2,40.6,,,285.8
Alaska,2023-11-01,2023,11,4.5,236.7,35.9,,,272.59999999999997
Alaska,2023-12-01,2023,12,4.5,236.2,34.6,,,270.8
Alaska,2024-01-01,2024,1,4.5,234.3,36.6,,,270.90000000000003
Alaska,2024-02-01,2024,2,4.5,239.8,39.8,,,279.6
Alaska,2024-03-01,2024,3,4.5,242.4,40.6,,,283.0
Alaska,2024-04-01,2024,4,4.5,246.0,40.8,,,286.8
Alaska,2024-05-01,2024,5,4.5,257.4,41.0,,,298.4
Alaska,2024-06-01,2024,6,4.5,274.1,49.3,,,323.40000000000003
Alaska,2024-07-01,2024,7,4.6,282.4,55.0,,,337.4
Alaska,2024-08-01,2024,8,4.6,277.1,49.6,,,326.70000000000005
Alaska,2024-09-01,2024,9,4.6,266.2,46.2,,,312.4
Alaska,2024-10-01,2024,10,4.6,250.5,42.1,,,292.6
Alaska,2024-11-01,2024,11,4.6,242.1,37.7,,,279.8
Alaska,2024-12-01,2024,12,4.5,241.4,37.0,,,278.4
Alaska,2025-01-01,2025,1,4.5,241.5,39.9,,,281.4
Alaska,2025-02-01,2025,2,4.6,245.0,42.7,,,287.7
Alaska,2025-03-01,2025,3,4.6,246.7,43.2,,,289.9
Alaska,2025-04-01,2025,4,4.6,250.7,43.4,,,294.09999999999997
Alaska,2025-05-01,2025,5,4.6,262.2,42.7,,,304.9
Alaska,2025-06-01,2025,6,4.6,277.3,50.5,,,327.8
Alaska,2025-07-01,2025,7,4.6,286.4,57.2,,,343.59999999999997
Alaska,2025-08-01,2025,8,4.6,280.6,52.2,,,332.8
Alaska,2025-09-01,2025,9,4.7,266.9,46.9,,,313.79999999999995
Alaska,2025-10-01,2025,10,,254.2,43.9,,,298.09999999999997
Alaska,2025-11-01,2025,11,4.8,246.7,39.4,,,286.09999999999997
Alaska,2025-12-01,2025,12,4.8,245.5,37.9,,,283.4
Arizona,2016-01-01,2016,1,5.7,,,,,0.0
Arizona,2016-02-01,2016,2,5.7,,,,,0.0
Arizona,2016-03-01,2016,3,5.6,,,,,0.0
Arizona,2016-04-01,2016,4,5.6,,,,,0.0
Arizona,2016-05-01,2016,5,5.6,,,,,0.0
Arizona,2016-06-01,2016,6,5.5,,,,,0.0
Arizona,2016-07-01,2016,7,5.5,,,,,0.0
Arizona,2016-08-01,2016,8,5.4,,,,,0.0
Arizona,2016-09-01,2016,9,5.4,,,,,0.0
Arizona,2016-10-01,2016,10,5.4,,,,,0.0
Arizona,2016-11-01,2016,11,5.3,,,,,0.0
Arizona,2016-12-01,2016,12,5.3,,,,,0.0
Arizona,2017-01-01,2017,1,5.2,,,,,0.0
Arizona,2017-02-01,2017,2,5.2,,,,,0.0
Arizona,2017-03-01,2017,3,5.1,,,,,0.0
Arizona,2017-04-01,2017,4,5.0,,,,,0.0
Arizona,2017-05-01,2017,5,5.0,,,,,0.0
Arizona,2017-06-01,2017,6,4.9,,,,,0.0
Arizona,2017-07-01,2017,7,4.9,,,,,0.0
Arizona,2017-08-01,2017,8,4.8,,,,,0.0
Arizona,2017-09-01,2017,9,4.8,,,,,0.0
Arizona,2017-10-01,2017,10,4.8,,,,,0.0
Arizona,2017-11-01,2017,11,4.9,,,,,0.0
Arizona,2017-12-01,2017,12,4.9,,,,,0.0
Arizona,2018-01-01,2018,1,4.9,,,,,0.0
Arizona,2018-02-01,2018,2,4.8,,,,,0.0
Arizona,2018-03-01,2018,3,4.8,,,,,0.0
Arizona,2018-04-01,2018,4,4.7,,,,,0.0
Arizona,2018-05-01,2018,5,4.7,,,,,0.0
Arizona,2018-06-01,2018,6,4.7,,,,,0.0
Arizona,2018-07-01,2018,7,4.7,,,,,0.0
Arizona,2018-08-01,2018,8,4.7,,,,,0.0
Arizona,2018-09-01,2018,9,4.8,,,,,0.0
Arizona,2018-10-01,2018,10,4.9,,,,,0.0
Arizona,2018-11-01,2018,11,5.0,,,,,0.0
Arizona,2018-12-01,2018,12,5.0,,,,,0.0
Arizona,2019-01-01,2019,1,5.0,,,,,0.0
Arizona,2019-02-01,2019,2,5.0,,,,,0.0
Arizona,2019-03-01,2019,3,4.9,,,,,0.0
Arizona,2019-04-01,2019,4,4.9,,,,,0.0
Arizona,2019-05-01,2019,5,4.8,,,,,0.0
Arizona,2019-06-01,2019,6,4.8,,,,,0.0
Arizona,2019-07-01,2019,7,4.8,,,,,0.0
Arizona,2019-08-01,2019,8,4.8,,,,,0.0
Arizona,2019-09-01,2019,9,4.7,,,,,0.0
Arizona,2019-10-01,2019,10,4.7,,,,,0.0
Arizona,2019-11-01,2019,11,4.7,,,,,0.0
Arizona,2019-12-01,2019,12,4.7,,,,,0.0
Arizona,2020-01-01,2020,1,4.8,,,,,0.0
Arizona,2020-02-01,2020,2,4.8,,,,,0.0
Arizona,2020-03-01,2020,3,4.9,,,,,0.0
Arizona,2020-04-01,2020,4,13.8,,,,,0.0
Arizona,2020-05-01,2020,5,11.2,,,,,0.0
Arizona,2020-06-01,2020,6,9.8,,,,,0.0
Arizona,2020-07-01,2020,7,9.0,,,,,0.0
Arizona,2020-08-01,2020,8,7.9,,,,,0.0
Arizona,2020-09-01,2020,9,7.5,,,,,0.0
Arizona,2020-10-01,2020,10,7.0,,,,,0.0
Arizona,2020-11-01,2020,11,6.7,,,,,0.0
Arizona,2020-12-01,2020,12,6.5,,,,,0.0
Arizona,2021-01-01,2021,1,6.3,,,,,0.0
Arizona,2021-02-01,2021,2,6.2,,,,,0.0
Arizona,2021-03-01,2021,3,6.0,,,,,0.0
Arizona,2021-04-01,2021,4,5.8,,,,,0.0
Arizona,2021-05-01,2021,5,5.6,,,,,0.0
Arizona,2021-06-01,2021,6,5.3,,,,,0.0
Arizona,2021-07-01,2021,7,4.9,,,,,0.0
Arizona,2021-08-01,2021,8,4.6,,,,,0.0
Arizona,2021-09-01,2021,9,4.2,,,,,0.0
Arizona,2021-10-01,2021,10,4.0,,,,,0.0
Arizona,2021-11-01,2021,11,3.8,,,,,0.0
Arizona,2021-12-01,2021,12,3.7,,,,,0.0
Arizona,2022-01-01,2022,1,3.6,,,,,0.0
Arizona,2022-02-01,2022,2,3.6,,,,,0.0
Arizona,2022-03-01,2022,3,3.7,,,,,0.0
Arizona,2022-04-01,2022,4,3.7,,,,,0.0
Arizona,2022-05-01,2022,5,3.7,,,,,0.0
Arizona,2022-06-01,2022,6,3.7,,,,,0.0
Arizona,2022-07-01,2022,7,3.8,,,,,0.0
Arizona,2022-08-01,2022,8,3.8,,,,,0.0
Arizona,2022-09-01,2022,9,3.8,,,,,0.0
Arizona,2022-10-01,2022,10,3.8,,,,,0.0
Arizona,2022-11-01,2022,11,3.8,,,,,0.0
Arizona,2022-12-01,2022,12,3.7,,,,,0.0
Arizona,2023-01-01,2023,1,3.7,,,,,0.0
Arizona,2023-02-01,2023,2,3.7,,,,,0.0
Arizona,2023-03-01,2023,3,3.6,,,,,0.0
Arizona,2023-04-01,2023,4,3.7,,,,,0.0
Arizona,2023-05-01,2023,5,3.7,,,,,0.0
Arizona,2023-06-01,2023,6,3.7,,,,,0.0
Arizona,2023-07-01,2023,7,3.7,,,,,0.0
Arizona,2023-08-01,2023,8,3.7,,,,,0.0
Arizona,2023-09-01,2023,9,3.8,,,,,0.0
Arizona,2023-10-01,2023,10,3.7,,,,,0.0
Arizona,2023-11-01,2023,11,3.7,,,,,0.0
Arizona,2023-12-01,2023,12,3.6,,,,,0.0
Arizona,2024-01-01,2024,1,3.5,,,,,0.0
Arizona,2024-02-01,2024,2,3.4,,,,,0.0
Arizona,2024-03-01,2024,3,3.4,,,,,0.0
Arizona,2024-04-01,2024,4,3.5,,,,,0.0
Arizona,2024-05-01,2024,5,3.5,,,,,0.0
Arizona,2024-06-01,2024,6,3.6,,,,,0.0
Arizona,2024-07-01,2024,7,3.7,,,,,0.0
Arizona,2024-08-01,2024,8,3.8,,,,,0.0
Arizona,2024-09-01,2024,9,3.9,,,,,0.0
Arizona,2024-10-01,2024,10,4.0,,,,,0.0
Arizona,2024-11-01,2024,11,4.0,,,,,0.0
Arizona,2024-12-01,2024,12,4.1,,,,,0.0
Arizona,2025-01-01,2025,1,4.2,,,,,0.0
Arizona,2025-02-01,2025,2,4.2,,,,,0.0
Arizona,2025-03-01,2025,3,4.2,,,,,0.0
Arizona,2025-04-01,2025,4,4.2,,,,,0.0
Arizona,2025-05-01,2025,5,4.3,,,,,0.0
Arizona,2025-06-01,2025,6,4.3,,,,,0.0
Arizona,2025-07-01,2025,7,4.3,,,,,0.0
Arizona,2025-08-01,2025,8,4.4,,,,,0.0
Arizona,2025-09-01,2025,9,4.4,,,,,0.0
Arizona,2025-10-01,2025,10,,,,,,0.0
Arizona,2025-11-01,2025,11,4.4,,,,,0.0
Arizona,2025-12-01,2025,12,4.4,,,,,0.0
Arkansas,2016-01-01,2016,1,4.2,,209.7,986.3,778.9,209.7
Arkansas,2016-02-01,2016,2,4.1,,209.8,996.2,785.9,209.8
Arkansas,2016-03-01,2016,3,4.0,,209.9,1004.4,792.1,209.9
Arkansas,2016-04-01,2016,4,4.0,,210.3,1011.4,799.5,210.3
Arkansas,2016-05-01,2016,5,4.0,,210.7,1013.6,801.7,210.7
Arkansas,2016-06-01,2016,6,4.0,,212.7,1005.1,798.8,212.7
Arkansas,2016-07-01,2016,7,4.0,,213.2,990.2,797.5,213.2
Arkansas,2016-08-01,2016,8,3.9,,212.7,1000.7,802.1,212.7
Arkansas,2016-09-01,2016,9,3.9,,213.4,1018.6,809.0,213.4
Arkansas,2016-10-01,2016,10,3.9,,212.6,1019.3,810.1,212.6
Arkansas,2016-11-01,2016,11,3.9,,211.7,1022.0,812.4,211.7
Arkansas,2016-12-01,2016,12,3.8,,211.8,1021.4,811.9,211.8
Arkansas,2017-01-01,2017,1,3.8,,210.4,999.7,794.5,210.4
Arkansas,2017-02-01,2017,2,3.7,,211.6,1010.1,801.6,211.6
Arkansas,2017-03-01,2017,3,3.7,,213.2,1016.8,807.2,213.2
Arkansas,2017-04-01,2017,4,3.7,,213.0,1022.0,812.6,213.0
Arkansas,2017-05-01,2017,5,3.7,,213.8,1025.7,815.7,213.8
Arkansas,2017-06-01,2017,6,3.7,,215.8,1016.9,812.7,215.8
