State,Sector,Year,Month,Value
Illinois,Education_and_Health_Services,2020,1,943.7
Illinois,Education_and_Health_Services,2019,12,951.9
Illinois,Education_and_Health_Services,2019,11,952.9
Illinois,Education_and_Health_Services,2019,10,948.5
Illinois,Education_and_Health_Services,2019,9,940.8
Illinois,Education_and_Health_Services,2019,8,931.5
Illinois,Education_and_Health_Services,2019,7,928.8
Illinois,Education_and_Health_Services,2019,6,934.5
Illinois,Education_and_Health_Services,2019,5,944.1
Illinois,Education_and_Health_Services,2019,4,943.5
Illinois,Education_and_Health_Services,2019,3,940.4
Illinois,Education_and_Health_Services,2019,2,934.9
Illinois,Education_and_Health_Services,2019,1,928.8
Illinois,Education_and_Health_Services,2018,12,940.3
Illinois,Education_and_Health_Services,2018,11,941.4
Illinois,Education_and_Health_Services,2018,10,937.9
Illinois,Education_and_Health_Services,2018,9,931.6
Illinois,Education_and_Health_Services,2018,8,920.9
Illinois,Education_and_Health_Services,2018,7,919.0
Illinois,Education_and_Health_Services,2018,6,928.6
Illinois,Education_and_Health_Services,2018,5,936.8
Illinois,Education_and_Health_Services,2018,4,936.8
Illinois,Education_and_Health_Services,2018,3,938.1
Illinois,Education_and_Health_Services,2018,2,933.0
Illinois,Education_and_Health_Services,2018,1,922.4
Illinois,Education_and_Health_Services,2017,12,934.1
Illinois,Education_and_Health_Services,2017,11,934.6
Illinois,Education_and_Health_Services,2017,10,931.1
Illinois,Education_and_Health_Services,2017,9,922.8
Illinois,Education_and_Health_Services,2017,8,912.2
Illinois,Education_and_Health_Services,2017,7,910.0
Illinois,Education_and_Health_Services,2017,6,918.6
Illinois,Education_and_Health_Services,2017,5,929.0
Illinois,Education_and_Health_Services,2017,4,927.2
Illinois,Education_and_Health_Services,2017,3,927.8
Illinois,Education_and_Health_Services,2017,2,923.5
Illinois,Education_and_Health_Services,2017,1,914.3
Illinois,Education_and_Health_Services,2016,12,924.2
Illinois,Education_and_Health_Services,2016,11,925.9
Illinois,Education_and_Health_Services,2016,10,923.4
Illinois,Education_and_Health_Services,2016,9,915.7
Illinois,Education_and_Health_Services,2016,8,906.9
Illinois,Education_and_Health_Services,2016,7,905.9
Illinois,Education_and_Health_Services,2016,6,911.9
Illinois,Education_and_Health_Services,2016,5,921.0
Illinois,Education_and_Health_Services,2016,4,919.2
Illinois,Education_and_Health_Services,2016,3,913.3
Illinois,Education_and_Health_Services,2016,2,911.6
Illinois,Education_and_Health_Services,2016,1,904.2
Illinois,Leisure_and_Hospitality,2026,2,570.8
Illinois,Leisure_and_Hospitality,2026,1,568.6
Illinois,Leisure_and_Hospitality,2025,12,591.4
Illinois,Leisure_and_Hospitality,2025,11,593.9
Illinois,Leisure_and_Hospitality,2025,10,607.3
Illinois,Leisure_and_Hospitality,2025,9,612.4
Illinois,Leisure_and_Hospitality,2025,8,633.6
Illinois,Leisure_and_Hospitality,2025,7,633.0
Illinois,Leisure_and_Hospitality,2025,6,634.0
Illinois,Leisure_and_Hospitality,2025,5,621.5
Illinois,Leisure_and_Hospitality,2025,4,598.5
Illinois,Leisure_and_Hospitality,2025,3,581.7
Illinois,Leisure_and_Hospitality,2025,2,572.2
Illinois,Leisure_and_Hospitality,2025,1,572.8
Illinois,Leisure_and_Hospitality,2024,12,594.5
Illinois,Leisure_and_Hospitality,2024,11,595.7
Illinois,Leisure_and_Hospitality,2024,10,604.3
Illinois,Leisure_and_Hospitality,2024,9,613.3
Illinois,Leisure_and_Hospitality,2024,8,629.3
Illinois,Leisure_and_Hospitality,2024,7,629.1
Illinois,Leisure_and_Hospitality,2024,6,632.7
Illinois,Leisure_and_Hospitality,2024,5,616.7
Illinois,Leisure_and_Hospitality,2024,4,594.5
Illinois,Leisure_and_Hospitality,2024,3,580.2
Illinois,Leisure_and_Hospitality,2024,2,567.0
Illinois,Leisure_and_Hospitality,2024,1,564.1
Illinois,Leisure_and_Hospitality,2023,12,587.4
Illinois,Leisure_and_Hospitality,2023,11,590.1
Illinois,Leisure_and_Hospitality,2023,10,596.6
Illinois,Leisure_and_Hospitality,2023,9,606.6
Illinois,Leisure_and_Hospitality,2023,8,624.8
Illinois,Leisure_and_Hospitality,2023,7,623.1
Illinois,Leisure_and_Hospitality,2023,6,626.5
Illinois,Leisure_and_Hospitality,2023,5,604.3
Illinois,Leisure_and_Hospitality,2023,4,584.5
Illinois,Leisure_and_Hospitality,2023,3,570.8
Illinois,Leisure_and_Hospitality,2023,2,557.3
Illinois,Leisure_and_Hospitality,2023,1,555.2
Illinois,Leisure_and_Hospitality,2022,12,566.5
Illinois,Leisure_and_Hospitality,2022,11,572.3
Illinois,Leisure_and_Hospitality,2022,10,576.0
Illinois,Leisure_and_Hospitality,2022,9,581.4
Illinois,Leisure_and_Hospitality,2022,8,599.8
Illinois,Leisure_and_Hospitality,2022,7,598.2
Illinois,Leisure_and_Hospitality,2022,6,594.0
Illinois,Leisure_and_Hospitality,2022,5,575.4
Illinois,Leisure_and_Hospitality,2022,4,555.2
Illinois,Leisure_and_Hospitality,2022,3,534.8
Illinois,Leisure_and_Hospitality,2022,2,519.4
Illinois,Leisure_and_Hospitality,2022,1,514.8
Illinois,Leisure_and_Hospitality,2021,12,538.7
Illinois,Leisure_and_Hospitality,2021,11,537.2
Illinois,Leisure_and_Hospitality,2021,10,541.8
Illinois,Leisure_and_Hospitality,2021,9,539.9
Illinois,Leisure_and_Hospitality,2021,8,553.3
Illinois,Leisure_and_Hospitality,2021,7,551.0
Illinois,Leisure_and_Hospitality,2021,6,531.4
Illinois,Leisure_and_Hospitality,2021,5,503.6
Illinois,Leisure_and_Hospitality,2021,4,478.9
Illinois,Leisure_and_Hospitality,2021,3,448.8
Illinois,Leisure_and_Hospitality,2021,2,424.9
Illinois,Leisure_and_Hospitality,2021,1,391.3
Illinois,Leisure_and_Hospitality,2020,12,399.1
Illinois,Leisure_and_Hospitality,2020,11,425.8
Illinois,Leisure_and_Hospitality,2020,10,467.8
Illinois,Leisure_and_Hospitality,2020,9,466.7
Illinois,Leisure_and_Hospitality,2020,8,474.2
Illinois,Leisure_and_Hospitality,2020,7,459.6
Illinois,Leisure_and_Hospitality,2020,6,398.1
Illinois,Leisure_and_Hospitality,2020,5,351.3
Illinois,Leisure_and_Hospitality,2020,4,328.7
Illinois,Leisure_and_Hospitality,2020,3,582.4
Illinois,Leisure_and_Hospitality,2020,2,598.6
Illinois,Leisure_and_Hospitality,2020,1,597.6
Illinois,Leisure_and_Hospitality,2019,12,616.3
Illinois,Leisure_and_Hospitality,2019,11,617.3
Illinois,Leisure_and_Hospitality,2019,10,625.7
Illinois,Leisure_and_Hospitality,2019,9,630.3
Illinois,Leisure_and_Hospitality,2019,8,650.2
Illinois,Leisure_and_Hospitality,2019,7,651.9
Illinois,Leisure_and_Hospitality,2019,6,653.4
Illinois,Leisure_and_Hospitality,2019,5,638.2
Illinois,Leisure_and_Hospitality,2019,4,619.1
Illinois,Leisure_and_Hospitality,2019,3,600.7
Illinois,Leisure_and_Hospitality,2019,2,588.4
Illinois,Leisure_and_Hospitality,2019,1,589.0
Illinois,Leisure_and_Hospitality,2018,12,607.8
Illinois,Leisure_and_Hospitality,2018,11,610.3
Illinois,Leisure_and_Hospitality,2018,10,622.3
Illinois,Leisure_and_Hospitality,2018,9,627.3
Illinois,Leisure_and_Hospitality,2018,8,648.2
Illinois,Leisure_and_Hospitality,2018,7,645.1
Illinois,Leisure_and_Hospitality,2018,6,647.4
Illinois,Leisure_and_Hospitality,2018,5,633.2
Illinois,Leisure_and_Hospitality,2018,4,611.7
Illinois,Leisure_and_Hospitality,2018,3,596.8
Illinois,Leisure_and_Hospitality,2018,2,581.9
Illinois,Leisure_and_Hospitality,2018,1,581.8
Illinois,Leisure_and_Hospitality,2017,12,598.6
Illinois,Leisure_and_Hospitality,2017,11,604.4
Illinois,Leisure_and_Hospitality,2017,10,616.3
Illinois,Leisure_and_Hospitality,2017,9,622.2
Illinois,Leisure_and_Hospitality,2017,8,640.7
Illinois,Leisure_and_Hospitality,2017,7,636.4
Illinois,Leisure_and_Hospitality,2017,6,640.1
Illinois,Leisure_and_Hospitality,2017,5,627.1
Illinois,Leisure_and_Hospitality,2017,4,607.1
Illinois,Leisure_and_Hospitality,2017,3,588.5
Illinois,Leisure_and_Hospitality,2017,2,576.0
Illinois,Leisure_and_Hospitality,2017,1,572.9
Illinois,Leisure_and_Hospitality,2016,12,587.9
Illinois,Leisure_and_Hospitality,2016,11,598.0
Illinois,Leisure_and_Hospitality,2016,10,604.4
Illinois,Leisure_and_Hospitality,2016,9,610.5
Illinois,Leisure_and_Hospitality,2016,8,623.4
Illinois,Leisure_and_Hospitality,2016,7,622.1
Illinois,Leisure_and_Hospitality,2016,6,622.7
Illinois,Leisure_and_Hospitality,2016,5,611.4
Illinois,Leisure_and_Hospitality,2016,4,594.7
Illinois,Leisure_and_Hospitality,2016,3,571.5
Illinois,Leisure_and_Hospitality,2016,2,561.9
Illinois,Leisure_and_Hospitality,2016,1,561.6
Illinois,Government,2026,2,861.8
Illinois,Government,2026,1,838.8
Illinois,Government,2025,12,864.1
Illinois,Government,2025,11,865.8
Illinois,Government,2025,10,862.9
Illinois,Government,2025,9,857.2
Illinois,Government,2025,8,824.7
Illinois,Government,2025,7,820.5
Illinois,Government,2025,6,853.4
Illinois,Government,2025,5,868.0
Illinois,Government,2025,4,862.6
Illinois,Government,2025,3,859.2
Illinois,Government,2025,2,854.9
Illinois,Government,2025,1,843.1
Illinois,Government,2024,12,859.6
Illinois,Government,2024,11,860.2
Illinois,Government,2024,10,857.3
Illinois,Government,2024,9,848.1
Illinois,Government,2024,8,825.8
Illinois,Government,2024,7,821.5
Illinois,Government,2024,6,838.1
Illinois,Government,2024,5,854.9
Illinois,Government,2024,4,845.0
Illinois,Government,2024,3,843.6
Illinois,Government,2024,2,836.2
Illinois,Government,2024,1,818.9
Illinois,Government,2023,12,831.9
Illinois,Government,2023,11,834.4
Illinois,Government,2023,10,829.4
Illinois,Government,2023,9,824.0
Illinois,Government,2023,8,781.6
Illinois,Government,2023,7,785.2
Illinois,Government,2023,6,819.3
Illinois,Government,2023,5,817.1
Illinois,Government,2023,4,808.5
Illinois,Government,2023,3,812.8
Illinois,Government,2023,2,806.2
Illinois,Government,2023,1,789.9
Illinois,Government,2022,12,804.2
Illinois,Government,2022,11,808.6
Illinois,Government,2022,10,804.5
Illinois,Government,2022,9,802.6
Illinois,Government,2022,8,760.2
Illinois,Government,2022,7,765.3
Illinois,Government,2022,6,792.3
Illinois,Government,2022,5,797.2
Illinois,Government,2022,4,795.4
Illinois,Government,2022,3,792.9
Illinois,Government,2022,2,788.8
Illinois,Government,2022,1,783.9
Illinois,Government,2021,12,796.0
Illinois,Government,2021,11,794.6
Illinois,Government,2021,10,796.6
Illinois,Government,2021,9,794.8
Illinois,Government,2021,8,746.4
Illinois,Government,2021,7,745.0
Illinois,Government,2021,6,769.9
Illinois,Government,2021,5,785.4
Illinois,Government,2021,4,785.9
Illinois,Government,2021,3,778.9
Illinois,Government,2021,2,771.7
Illinois,Government,2021,1,758.8
Illinois,Government,2020,12,779.9
Illinois,Government,2020,11,782.5
Illinois,Government,2020,10,785.7
Illinois,Government,2020,9,785.6
Illinois,Government,2020,8,749.0
Illinois,Government,2020,7,720.2
Illinois,Government,2020,6,740.4
Illinois,Government,2020,5,770.2
Illinois,Government,2020,4,788.7
Illinois,Government,2020,3,837.7
Illinois,Government,2020,2,832.8
Illinois,Government,2020,1,822.4
Illinois,Government,2019,12,835.3
Illinois,Government,2019,11,839.4
Illinois,Government,2019,10,837.7
Illinois,Government,2019,9,833.7
Illinois,Government,2019,8,785.8
Illinois,Government,2019,7,784.8
Illinois,Government,2019,6,825.5
Illinois,Government,2019,5,839.6
Illinois,Government,2019,4,833.1
Illinois,Government,2019,3,831.7
Illinois,Government,2019,2,823.8
Illinois,Government,2019,1,804.6
Illinois,Government,2018,12,834.9
Illinois,Government,2018,11,837.8
Illinois,Government,2018,10,833.2
Illinois,Government,2018,9,831.6
Illinois,Government,2018,8,783.2
Illinois,Government,2018,7,779.9
Illinois,Government,2018,6,821.8
Illinois,Government,2018,5,835.5
Illinois,Government,2018,4,828.5
Illinois,Government,2018,3,829.9
Illinois,Government,2018,2,821.8
Illinois,Government,2018,1,799.7
Illinois,Government,2017,12,834.1
Illinois,Government,2017,11,833.0
Illinois,Government,2017,10,832.1
Illinois,Government,2017,9,830.4
Illinois,Government,2017,8,781.4
Illinois,Government,2017,7,779.1
Illinois,Government,2017,6,821.7
Illinois,Government,2017,5,834.5
Illinois,Government,2017,4,830.3
Illinois,Government,2017,3,828.9
Illinois,Government,2017,2,824.6
Illinois,Government,2017,1,801.5
Illinois,Government,2016,12,839.1
Illinois,Government,2016,11,832.4
Illinois,Government,2016,10,831.1
Illinois,Government,2016,9,833.4
Illinois,Government,2016,8,778.7
Illinois,Government,2016,7,783.4
Illinois,Government,2016,6,826.5
Illinois,Government,2016,5,836.5
Illinois,Government,2016,4,834.2
Illinois,Government,2016,3,833.4
Illinois,Government,2016,2,827.9
Illinois,Government,2016,1,807.7
Indiana,Goods_Producing,2026,2,687.3
Indiana,Goods_Producing,2026,1,683.7
Indiana,Goods_Producing,2025,12,691.6
Indiana,Goods_Producing,2025,11,696.9
Indiana,Goods_Producing,2025,10,704.3
Indiana,Goods_Producing,2025,9,704.0
Indiana,Goods_Producing,2025,8,707.4
Indiana,Goods_Producing,2025,7,701.3
Indiana,Goods_Producing,2025,6,706.6
Indiana,Goods_Producing,2025,5,700.3
Indiana,Goods_Producing,2025,4,695.2
Indiana,Goods_Producing,2025,3,692.5
Indiana,Goods_Producing,2025,2,688.2
Indiana,Goods_Producing,2025,1,681.9
Indiana,Goods_Producing,2024,12,697.0
Indiana,Goods_Producing,2024,11,699.0
Indiana,Goods_Producing,2024,10,699.1
Indiana,Goods_Producing,2024,9,703.4
Indiana,Goods_Producing,2024,8,704.7
Indiana,Goods_Producing,2024,7,701.7
Indiana,Goods_Producing,2024,6,709.4
Indiana,Goods_Producing,2024,5,701.1
Indiana,Goods_Producing,2024,4,695.5
Indiana,Goods_Producing,2024,3,693.1
Indiana,Goods_Producing,2024,2,689.5
Indiana,Goods_Producing,2024,1,686.3
Indiana,Goods_Producing,2023,12,698.7
Indiana,Goods_Producing,2023,11,699.1
Indiana,Goods_Producing,2023,10,700.0
Indiana,Goods_Producing,2023,9,704.2
Indiana,Goods_Producing,2023,8,706.3
Indiana,Goods_Producing,2023,7,706.7
Indiana,Goods_Producing,2023,6,710.5
Indiana,Goods_Producing,2023,5,702.9
Indiana,Goods_Producing,2023,4,700.6
Indiana,Goods_Producing,2023,3,698.6
Indiana,Goods_Producing,2023,2,696.6
Indiana,Goods_Producing,2023,1,689.5
Indiana,Goods_Producing,2022,12,706.4
Indiana,Goods_Producing,2022,11,708.9
Indiana,Goods_Producing,2022,10,709.8
Indiana,Goods_Producing,2022,9,711.5
Indiana,Goods_Producing,2022,8,713.6
Indiana,Goods_Producing,2022,7,715.0
Indiana,Goods_Producing,2022,6,710.7
Indiana,Goods_Producing,2022,5,703.6
Indiana,Goods_Producing,2022,4,698.2
Indiana,Goods_Producing,2022,3,692.3
Indiana,Goods_Producing,2022,2,686.7
Indiana,Goods_Producing,2022,1,680.3
Indiana,Goods_Producing,2021,12,693.0
Indiana,Goods_Producing,2021,11,693.1
Indiana,Goods_Producing,2021,10,690.0
Indiana,Goods_Producing,2021,9,685.3
Indiana,Goods_Producing,2021,8,683.7
Indiana,Goods_Producing,2021,7,686.8
Indiana,Goods_Producing,2021,6,684.1
Indiana,Goods_Producing,2021,5,675.3
Indiana,Goods_Producing,2021,4,671.1
Indiana,Goods_Producing,2021,3,668.0
Indiana,Goods_Producing,2021,2,659.1
Indiana,Goods_Producing,2021,1,660.9
Indiana,Goods_Producing,2020,12,670.9
Indiana,Goods_Producing,2020,11,666.6
Indiana,Goods_Producing,2020,10,666.5
Indiana,Goods_Producing,2020,9,664.3
Indiana,Goods_Producing,2020,8,662.7
Indiana,Goods_Producing,2020,7,657.6
Indiana,Goods_Producing,2020,6,654.3
Indiana,Goods_Producing,2020,5,606.7
Indiana,Goods_Producing,2020,4,556.8
Indiana,Goods_Producing,2020,3,680.7
Indiana,Goods_Producing,2020,2,680.3
Indiana,Goods_Producing,2020,1,679.9
Indiana,Goods_Producing,2019,12,691.2
Indiana,Goods_Producing,2019,11,692.1
Indiana,Goods_Producing,2019,10,694.1
Indiana,Goods_Producing,2019,9,695.9
Indiana,Goods_Producing,2019,8,699.5
Indiana,Goods_Producing,2019,7,694.1
Indiana,Goods_Producing,2019,6,703.6
Indiana,Goods_Producing,2019,5,696.3
Indiana,Goods_Producing,2019,4,690.8
Indiana,Goods_Producing,2019,3,689.1
Indiana,Goods_Producing,2019,2,686.0
Indiana,Goods_Producing,2019,1,684.2
Indiana,Goods_Producing,2018,12,693.4
Indiana,Goods_Producing,2018,11,695.2
Indiana,Goods_Producing,2018,10,697.4
Indiana,Goods_Producing,2018,9,696.4
Indiana,Goods_Producing,2018,8,699.0
Indiana,Goods_Producing,2018,7,698.6
Indiana,Goods_Producing,2018,6,700.4
Indiana,Goods_Producing,2018,5,689.8
Indiana,Goods_Producing,2018,4,683.7
Indiana,Goods_Producing,2018,3,678.8
Indiana,Goods_Producing,2018,2,672.8
Indiana,Goods_Producing,2018,1,670.0
Indiana,Goods_Producing,2017,12,683.2
Indiana,Goods_Producing,2017,11,683.8
Indiana,Goods_Producing,2017,10,683.0
Indiana,Goods_Producing,2017,9,683.6
Indiana,Goods_Producing,2017,8,684.1
Indiana,Goods_Producing,2017,7,685.5
Indiana,Goods_Producing,2017,6,686.3
Indiana,Goods_Producing,2017,5,677.2
Indiana,Goods_Producing,2017,4,670.5
Indiana,Goods_Producing,2017,3,663.6
Indiana,Goods_Producing,2017,2,657.7
Indiana,Goods_Producing,2017,1,655.7
Indiana,Goods_Producing,2016,12,666.4
Indiana,Goods_Producing,2016,11,669.0
Indiana,Goods_Producing,2016,10,668.9
Indiana,Goods_Producing,2016,9,668.9
Indiana,Goods_Producing,2016,8,671.1
Indiana,Goods_Producing,2016,7,671.3
Indiana,Goods_Producing,2016,6,670.0
Indiana,Goods_Producing,2016,5,661.8
Indiana,Goods_Producing,2016,4,656.9
Indiana,Goods_Producing,2016,3,648.2
Indiana,Goods_Producing,2016,2,642.9
Indiana,Goods_Producing,2016,1,641.9
Indiana,Service_Providing,2026,2,2537.1
Indiana,Service_Providing,2026,1,2522.1
Indiana,Service_Providing,2025,12,2568.6
Indiana,Service_Providing,2025,11,2583.6
Indiana,Service_Providing,2025,10,2579.2
Indiana,Service_Providing,2025,9,2569.6
Indiana,Service_Providing,2025,8,2586.0
Indiana,Service_Providing,2025,7,2538.7
Indiana,Service_Providing,2025,6,2563.5
Indiana,Service_Providing,2025,5,2599.1
Indiana,Service_Providing,2025,4,2581.0
Indiana,Service_Providing,2025,3,2560.7
Indiana,Service_Providing,2025,2,2548.3
Indiana,Service_Providing,2025,1,2540.2
Indiana,Service_Providing,2024,12,2598.9
Indiana,Service_Providing,2024,11,2604.8
Indiana,Service_Providing,2024,10,2585.1
Indiana,Service_Providing,2024,9,2562.6
Indiana,Service_Providing,2024,8,2568.1
Indiana,Service_Providing,2024,7,2521.9
Indiana,Service_Providing,2024,6,2556.6
Indiana,Service_Providing,2024,5,2588.4
Indiana,Service_Providing,2024,4,2563.5
Indiana,Service_Providing,2024,3,2544.5
Indiana,Service_Providing,2024,2,2536.7
Indiana,Service_Providing,2024,1,2518.1
Indiana,Service_Providing,2023,12,2580.2
Indiana,Service_Providing,2023,11,2582.6
Indiana,Service_Providing,2023,10,2567.0
Indiana,Service_Providing,2023,9,2551.0
Indiana,Service_Providing,2023,8,2547.0
Indiana,Service_Providing,2023,7,2505.0
Indiana,Service_Providing,2023,6,2534.7
Indiana,Service_Providing,2023,5,2557.5
Indiana,Service_Providing,2023,4,2530.3
Indiana,Service_Providing,2023,3,2518.6
Indiana,Service_Providing,2023,2,2506.5
Indiana,Service_Providing,2023,1,2488.3
Indiana,Service_Providing,2022,12,2533.4
Indiana,Service_Providing,2022,11,2541.2
Indiana,Service_Providing,2022,10,2520.3
Indiana,Service_Providing,2022,9,2505.8
Indiana,Service_Providing,2022,8,2500.1
Indiana,Service_Providing,2022,7,2465.0
Indiana,Service_Providing,2022,6,2467.6
Indiana,Service_Providing,2022,5,2495.3
Indiana,Service_Providing,2022,4,2480.7
Indiana,Service_Providing,2022,3,2458.7
Indiana,Service_Providing,2022,2,2442.6
Indiana,Service_Providing,2022,1,2429.5
Indiana,Service_Providing,2021,12,2477.1
Indiana,Service_Providing,2021,11,2475.6
Indiana,Service_Providing,2021,10,2450.8
Indiana,Service_Providing,2021,9,2405.4
Indiana,Service_Providing,2021,8,2418.5
Indiana,Service_Providing,2021,7,2388.2
Indiana,Service_Providing,2021,6,2394.1
Indiana,Service_Providing,2021,5,2404.7
Indiana,Service_Providing,2021,4,2381.0
Indiana,Service_Providing,2021,3,2370.4
Indiana,Service_Providing,2021,2,2351.2
Indiana,Service_Providing,2021,1,2347.4
Indiana,Service_Providing,2020,12,2395.1
Indiana,Service_Providing,2020,11,2399.9
Indiana,Service_Providing,2020,10,2390.6
Indiana,Service_Providing,2020,9,2353.5
Indiana,Service_Providing,2020,8,2341.3
Indiana,Service_Providing,2020,7,2282.3
Indiana,Service_Providing,2020,6,2266.1
Indiana,Service_Providing,2020,5,2210.1
Indiana,Service_Providing,2020,4,2113.6
Indiana,Service_Providing,2020,3,2438.0
Indiana,Service_Providing,2020,2,2451.5
Indiana,Service_Providing,2020,1,2440.4
Indiana,Service_Providing,2019,12,2506.6
Indiana,Service_Providing,2019,11,2506.9
Indiana,Service_Providing,2019,10,2488.7
Indiana,Service_Providing,2019,9,2474.7
Indiana,Service_Providing,2019,8,2466.9
Indiana,Service_Providing,2019,7,2422.8
Indiana,Service_Providing,2019,6,2461.5
Indiana,Service_Providing,2019,5,2472.2
Indiana,Service_Providing,2019,4,2464.3
Indiana,Service_Providing,2019,3,2454.7
Indiana,Service_Providing,2019,2,2446.5
Indiana,Service_Providing,2019,1,2436.4
Indiana,Service_Providing,2018,12,2483.7
Indiana,Service_Providing,2018,11,2484.4
Indiana,Service_Providing,2018,10,2473.3
Indiana,Service_Providing,2018,9,2466.2
Indiana,Service_Providing,2018,8,2454.2
Indiana,Service_Providing,2018,7,2407.7
Indiana,Service_Providing,2018,6,2452.5
Indiana,Service_Providing,2018,5,2466.1
Indiana,Service_Providing,2018,4,2446.3
Indiana,Service_Providing,2018,3,2433.4
Indiana,Service_Providing,2018,2,2417.4
Indiana,Service_Providing,2018,1,2403.2
Indiana,Service_Providing,2017,12,2470.3
Indiana,Service_Providing,2017,11,2467.4
Indiana,Service_Providing,2017,10,2455.2
Indiana,Service_Providing,2017,9,2451.3
Indiana,Service_Providing,2017,8,2430.6
Indiana,Service_Providing,2017,7,2385.4
Indiana,Service_Providing,2017,6,2436.0
Indiana,Service_Providing,2017,5,2448.8
Indiana,Service_Providing,2017,4,2432.5
Indiana,Service_Providing,2017,3,2413.5
Indiana,Service_Providing,2017,2,2397.7
Indiana,Service_Providing,2017,1,2384.6
Indiana,Service_Providing,2016,12,2445.6
Indiana,Service_Providing,2016,11,2449.8
Indiana,Service_Providing,2016,10,2436.7
Indiana,Service_Providing,2016,9,2439.9
Indiana,Service_Providing,2016,8,2414.7
Indiana,Service_Providing,2016,7,2372.4
Indiana,Service_Providing,2016,6,2403.9
Indiana,Service_Providing,2016,5,2424.7
Indiana,Service_Providing,2016,4,2415.1
Indiana,Service_Providing,2016,3,2397.6
Indiana,Service_Providing,2016,2,2382.1
Indiana,Service_Providing,2016,1,2363.5
Indiana,Mining_and_Logging,2026,2,5.1
Indiana,Mining_and_Logging,2026,1,5.1
Indiana,Mining_and_Logging,2025,12,5.2
Indiana,Mining_and_Logging,2025,11,5.2
Indiana,Mining_and_Logging,2025,10,5.3
Indiana,Mining_and_Logging,2025,9,5.3
Indiana,Mining_and_Logging,2025,8,5.3
Indiana,Mining_and_Logging,2025,7,5.3
Indiana,Mining_and_Logging,2025,6,5.3
Indiana,Mining_and_Logging,2025,5,5.3
Indiana,Mining_and_Logging,2025,4,5.2
Indiana,Mining_and_Logging,2025,3,5.1
Indiana,Mining_and_Logging,2025,2,5.1
Indiana,Mining_and_Logging,2025,1,5.1
Indiana,Mining_and_Logging,2024,12,5.3
Indiana,Mining_and_Logging,2024,11,5.3
Indiana,Mining_and_Logging,2024,10,5.3
Indiana,Mining_and_Logging,2024,9,5.4
Indiana,Mining_and_Logging,2024,8,5.4
Indiana,Mining_and_Logging,2024,7,5.5
Indiana,Mining_and_Logging,2024,6,5.5
Indiana,Mining_and_Logging,2024,5,5.5
Indiana,Mining_and_Logging,2024,4,5.5
Indiana,Mining_and_Logging,2024,3,5.5
Indiana,Mining_and_Logging,2024,2,5.6
Indiana,Mining_and_Logging,2024,1,5.6
Indiana,Mining_and_Logging,2023,12,5.8
Indiana,Mining_and_Logging,2023,11,5.8
Indiana,Mining_and_Logging,2023,10,5.7
Indiana,Mining_and_Logging,2023,9,5.8
Indiana,Mining_and_Logging,2023,8,5.8
Indiana,Mining_and_Logging,2023,7,5.8
Indiana,Mining_and_Logging,2023,6,5.9
Indiana,Mining_and_Logging,2023,5,5.9
Indiana,Mining_and_Logging,2023,4,5.8
Indiana,Mining_and_Logging,2023,3,5.7
Indiana,Mining_and_Logging,2023,2,5.7
Indiana,Mining_and_Logging,2023,1,5.7
Indiana,Mining_and_Logging,2022,12,5.6
Indiana,Mining_and_Logging,2022,11,5.6
Indiana,Mining_and_Logging,2022,10,5.5
Indiana,Mining_and_Logging,2022,9,5.9
Indiana,Mining_and_Logging,2022,8,5.8
Indiana,Mining_and_Logging,2022,7,5.8
Indiana,Mining_and_Logging,2022,6,5.8
Indiana,Mining_and_Logging,2022,5,5.7
Indiana,Mining_and_Logging,2022,4,5.6
Indiana,Mining_and_Logging,2022,3,5.5
Indiana,Mining_and_Logging,2022,2,5.3
Indiana,Mining_and_Logging,2022,1,5.2
Indiana,Mining_and_Logging,2021,12,5.4
Indiana,Mining_and_Logging,2021,11,5.3
Indiana,Mining_and_Logging,2021,10,5.3
Indiana,Mining_and_Logging,2021,9,5.0
Indiana,Mining_and_Logging,2021,8,5.0
Indiana,Mining_and_Logging,2021,7,5.0
Indiana,Mining_and_Logging,2021,6,4.9
Indiana,Mining_and_Logging,2021,5,4.9
Indiana,Mining_and_Logging,2021,4,4.8
Indiana,Mining_and_Logging,2021,3,4.8
Indiana,Mining_and_Logging,2021,2,4.7
Indiana,Mining_and_Logging,2021,1,4.8
Indiana,Mining_and_Logging,2020,12,5.1
Indiana,Mining_and_Logging,2020,11,5.1
Indiana,Mining_and_Logging,2020,10,5.1
Indiana,Mining_and_Logging,2020,9,5.2
Indiana,Mining_and_Logging,2020,8,5.2
Indiana,Mining_and_Logging,2020,7,5.2
Indiana,Mining_and_Logging,2020,6,5.2
Indiana,Mining_and_Logging,2020,5,5.1
Indiana,Mining_and_Logging,2020,4,5.1
Indiana,Mining_and_Logging,2020,3,5.7
Indiana,Mining_and_Logging,2020,2,5.7
Indiana,Mining_and_Logging,2020,1,6.0
Indiana,Mining_and_Logging,2019,12,6.1
Indiana,Mining_and_Logging,2019,11,6.2
Indiana,Mining_and_Logging,2019,10,6.4
Indiana,Mining_and_Logging,2019,9,6.1
Indiana,Mining_and_Logging,2019,8,6.1
Indiana,Mining_and_Logging,2019,7,6.1
Indiana,Mining_and_Logging,2019,6,6.1
Indiana,Mining_and_Logging,2019,5,6.1
Indiana,Mining_and_Logging,2019,4,6.0
Indiana,Mining_and_Logging,2019,3,6.0
